index,AddressLine1,AddressLine2,AddressLine3,AddressLine4,BoardName,City,ComplaintFromDate,ComplaintNumber,ComplaintToDate,Country,CountryShortCode,County,DisciplinaryAction,DisciplinaryActionTypeId,DoingBusinessAs,Emailid1,FacilityName,FacilityStreetAddress,FictitiousName,FirstName,FullName,IsFacility,IsPersonFacility,LastName,LicenceType,LicenseId,LicenseNumber,LicenseTypeId,McareCourtFiled,McareDocketNumber,McareServed,MiddleName,NameSuffix,OptPersonFacility,PageNo,PersonId,PhoneNo1,ProfessionID,ProfessionType,RecaptchaResponse,RequestedFileId,RequestedFileName,Row,State,Status,TotalRecords,zipcode
1493,,,,ELWOOD-CITY PA  16117,State Board of Pharmacy,ELWOOD-CITY,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lawrence,,,,,BENJAMINS PHARMACY INC,316 6TH STREET   ELWOOD-CITY PA  16117,,,,0,False,,Pharmacy,1376699,PP410157L,,,,,,,,0,1056755,,,Pharmacy,,,,44,Pennsylvania,Out of Business,7585,16117
1494,,,,LITITZ PA  17543,State Board of Pharmacy,LITITZ,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lancaster,,,,,BENNERS PHARMACY,40 E MAIN STREET   LITITZ PA  17543,,,,0,False,,Pharmacy,1347511,PP410424L,,,,,,,,0,1056960,,,Pharmacy,,,,45,Pennsylvania,Out of Business,7585,17543
1495,,,,HARRISBURG PA  17111,State Board of Pharmacy,HARRISBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Dauphin,,,,,BENNETTS PHARMACY,3434 DERRY STREET   HARRISBURG PA  17111,,,,0,False,,Pharmacy,1341975,PP410159L,,,,,,,,0,1056757,,,Pharmacy,,,,46,Pennsylvania,Out of Business,7585,17111
1496,,,,BENSALEM PA  19020,State Board of Pharmacy,BENSALEM,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,BENSALEM BOULEVAD PHARMACY,5627 BENSALEM BLVD   BENSALEM PA  19020,,,,0,False,,Pharmacy,1361106,PP414775L,,,,,,,,0,1060947,,,Pharmacy,,,,47,Pennsylvania,Out of Business,7585,19020
1497,,,,"JOHNSTOWN, PA 15905",State Board of Pharmacy,JOHNSTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,BENSCREEK DRUG STORE INC,"133 TIRE HILL ROAD SUITE 140  JOHNSTOWN, PA 15905",,,,0,False,,Pharmacy,1343454,PP410160L,,,,,,,,0,1056758,,,Pharmacy,,,,48,Pennsylvania,Out of Business,7585,15905
1498,,,,"LANGHORNE, WI 19047",State Board of Pharmacy,LANGHORNE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,BERGMAN PHARMACY,"970 TOWNE CENTER DR SUITE C 15  LANGHORNE, WI 19047",,,,0,False,,Pharmacy,1362631,PP415544L,,,,,,,,0,1061664,,,Pharmacy,,,,49,Pennsylvania,Out of Business,7585,19047
1499,,,,HATBORO PA  19040,State Board of Pharmacy,HATBORO,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,BERGMAN PHARMACY,255 E COUNTY LINE ROAD   HATBORO PA  19040,,,,0,False,,Pharmacy,1342399,PP410169L,,,,,,,,0,1056763,,,Pharmacy,,,,50,Pennsylvania,Out of Business,7585,19040
1500,,,,READING PA  19603,State Board of Pharmacy,READING,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Berks,,,,,BERKS HEIM PHARMACY,*NO STREET ADDRESS   READING PA  19603,,,,0,False,,Pharmacy,1342958,HP416560L,,,,,,,,0,497520,,,Pharmacy,,,,1,Pennsylvania,Out of Business,7585,19603
1501,,,,PHILADELPHIA PA  19124,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BERNARD L YOUNGER PHARMACY,6019 TORRESDLE AVENUE   PHILADELPHIA PA  19124,,,,0,False,,Pharmacy,1360641,PP412971L,,,,,,,,0,1059244,,,Pharmacy,,,,2,Pennsylvania,Out of Business,7585,19124
1502,,,,PHILADELPHIA PA  19147,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BERNIES ITALIAN MARKET PHARMACY,1025 SOUTH 9TH STREET   PHILADELPHIA PA  19147,,,,0,False,,Pharmacy,1358321,PP412327L,,,,,,,,0,1058617,,,Pharmacy,,,,3,Pennsylvania,Out of Business,7585,19147
1503,,,,PITTSBURGH PA  15216,State Board of Pharmacy,PITTSBURGH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BERNIES PHARMACY,1424 POTOMAC AVENUE DORMONT  PITTSBURGH PA  15216,,,,0,False,,Pharmacy,1352497,PP410176L,,,,,,,,0,1056769,,,Pharmacy,,,,4,Pennsylvania,Out of Business,7585,15216
1504,,,,PHILADELPHIA PA  19145,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BERTOLINO PHARMACY,1638 S 18TH STREET   PHILADELPHIA PA  19145,,,,0,False,,Pharmacy,1350767,PP411671L,,,,,,,,0,1057985,,,Pharmacy,,,,5,Pennsylvania,Out of Business,7585,19145
1505,,,PIKE,HUNTINGDN-VLY PA  19006,State Board of Pharmacy,HUNTINGDN-VLY,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,BETHAYRES PHARMACY,642 WELSH ROAD WELSH RD & HUNTINGDON PIKE HUNTINGDN-VLY PA  19006,,,,0,False,,Pharmacy,1351673,PP410182L,,,,,,,,0,1056773,,,Pharmacy,,,,6,Pennsylvania,Out of Business,7585,19006
1506,,,,BETHLEHEM PA  18018,State Board of Pharmacy,BETHLEHEM,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lehigh,,,,,BETHLEHEM PHARMACY,115 BETHLEHEM PLAZA MALL   BETHLEHEM PA  18018,,,,0,False,,Pharmacy,1367715,PP414446L,,,,,,,,0,1060624,,,Pharmacy,,,,7,Pennsylvania,Out of Business,7585,18018
1507,,,,"BETHLEHEM, PA 18017",State Board of Pharmacy,BETHLEHEM,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,,BETHLEHEM STEEL FAMILY HEALTH CENTER,"PHARMACY 1665 VALLEY CENTER PKY  BETHLEHEM, PA 18017",,,,0,False,,Pharmacy,1377905,PP414739L,,,,,,,,0,1060911,,,Pharmacy,,,,8,Pennsylvania,Out of Business,7585,18017
1508,,,,AMBLER PA  19002,State Board of Pharmacy,AMBLER,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,BETH-PIKE PHARMACY INC,BETHLEHEM PIKE   AMBLER PA  19002,,,,0,False,,Pharmacy,1377894,PP410181L,,,,,,,,0,1056772,,,Pharmacy,,,,9,Pennsylvania,Out of Business,7585,19002
1509,,,,PITTSBURGH PA  15216,State Board of Pharmacy,PITTSBURGH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BEVERLY PHARMACY,315 BEVERLY ROAD   PITTSBURGH PA  15216,,,,0,False,,Pharmacy,1341522,PP410185L,,,,,,,,0,1056775,,,Pharmacy,,,,10,Pennsylvania,Out of Business,7585,15216
1510,,,,"MIFFLINTOWN, PA 17059",State Board of Pharmacy,Mifflintown,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Juniata,,,,bewardpharmacy@yahoo.com,BEWARD PHARMACY,"27 CJEMS LANE PO BOX 192  MIFFLINTOWN, PA 17059",,,,0,False,,Pharmacy,1346683,PP410186L,,,,,,,,0,1056776,7174366844,,Pharmacy,,,,11,Pennsylvania,Out of Business,7585,170590192
1511,,,,JESSUP PA  18434,State Board of Pharmacy,JESSUP,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,,BIANCARELLIS PRESCRIPTION PHARMACY,400 CHURCH STREET   JESSUP PA  18434,,,,0,False,,Pharmacy,1354102,PP410189L,,,,,,,,0,1056779,,,Pharmacy,,,,12,Pennsylvania,Out of Business,7585,18434
1512,,,,MARYSVILLE PA  17053,State Board of Pharmacy,MARYSVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Perry,,,,,BIG BEE PHARMACY,600 SOUTH STATE ROAD   MARYSVILLE PA  17053,,,,0,False,,Pharmacy,1349888,PP410695L,,,,,,,,0,1057218,,,Pharmacy,,,,13,Pennsylvania,Out of Business,7585,17053
1513,,,,REEDSVILLE PA  17084,State Board of Pharmacy,REEDSVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Mifflin,,,,,BIG VALLEY AREA PHARMACY,ROUTE 655   REEDSVILLE PA  17084,,,,0,False,,Pharmacy,1360322,PP413611L,,,,,,,,0,1059793,,,Pharmacy,,,,14,Pennsylvania,Out of Business,7585,17084
1514,,,,PHILADELPHIA PA  19143,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BILLS PHARMACY,5601 WILLOWS AVENUE   PHILADELPHIA PA  19143,,,,0,False,,Pharmacy,1354579,PP410246L,,,,,,,,0,1056820,,,Pharmacy,,,,15,Pennsylvania,Out of Business,7585,19143
1515,,,,"JOHNSTOWN, PA 15905",State Board of Pharmacy,JOHNSTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,BILO PHARMACY,"81 OSBORNE STREET   JOHNSTOWN, PA 15905",,,,0,False,,Pharmacy,1366524,PP414720L,,,,,,,,0,1060892,,,Pharmacy,,,,16,Pennsylvania,Out of Business,7585,15905
1516,,,,"JOHNSTOWN, PA 15904",State Board of Pharmacy,JOHNSTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,BILO PHARMACY,"SCALP AVENUE   JOHNSTOWN, PA 15904",,,,0,False,,Pharmacy,1366525,PP414737L,,,,,,,,0,1060909,,,Pharmacy,,,,17,Pennsylvania,Out of Business,7585,15904
1517,,,,"JOHNSTOWN, PA 15905",State Board of Pharmacy,JOHNSTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,BILO PHARMACY,"WESTWOOD PLAZA   JOHNSTOWN, PA 15905",,,,0,False,,Pharmacy,1358420,PP414439L,,,,,,,,0,1060617,,,Pharmacy,,,,18,Pennsylvania,Out of Business,7585,15905
1518,,,,"NORTHERN CAMBRIA, PA 15714",State Board of Pharmacy,Northern Cambria,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,BILO PHARMACY,"RT 271 & BETTS AVE   NORTHERN CAMBRIA, PA 15714",,,,0,False,,Pharmacy,1365745,PP414634L,,,,,,,,0,1060809,,,Pharmacy,,,,19,Pennsylvania,Out of Business,7585,15714
1519,,,,"INDIANA, PA 15701",State Board of Pharmacy,INDIANA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,BILO PHARMACY,"1115 WAYNE AVENUE   INDIANA, PA 15701",,,,0,False,,Pharmacy,1368245,PP414464L,,,,,,,,0,1060642,,,Pharmacy,,,,20,Pennsylvania,Out of Business,7585,15701
1520,,,,"BLAIRSVILLE, PA 15717",State Board of Pharmacy,BLAIRSVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,BILO PHARMACY,"231 251 EAST MARKET ST   BLAIRSVILLE, PA 15717",,,,0,False,,Pharmacy,1379603,PP415063L,,,,,,,,0,1061206,,,Pharmacy,,,,21,Pennsylvania,Out of Business,7585,15717
1521,,,,"HUNTINGDON, PA 16652",State Board of Pharmacy,HUNTINGDON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Huntingdon,,,,,BILO PHARMACY,"ROUTE 22 PLAZA   HUNTINGDON, PA 16652",,,,0,False,,Pharmacy,1361341,PP414765L,,,,,,,,0,1060937,,,Pharmacy,,,,22,Pennsylvania,Out of Business,7585,16652
1522,,,,"DUBOIS, PA 15801",State Board of Pharmacy,DUBOIS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Clearfield,,,,,BILO PHARMACY,"RT 255 SANDY PLAZA   DUBOIS, PA 15801",,,,0,False,,Pharmacy,1359452,PP414747L,,,,,,,,0,1060919,,,Pharmacy,,,,23,Pennsylvania,Out of Business,7585,15801
1523,,,,"CLARION, PA 16214",State Board of Pharmacy,CLARION,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Clarion,,,,,BILO PHARMACY,"1305 E MAIN STREET   CLARION, PA 16214",,,,0,False,,Pharmacy,1377482,PP415017L,,,,,,,,0,1061160,,,Pharmacy,,,,24,Pennsylvania,Out of Business,7585,16214
1524,,,,PITTSTON PA  18640,State Board of Pharmacy,PITTSTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Luzerne,,,,,BILO PHARMACY,2000 NORTH TOWNSHIP BLVD   PITTSTON PA  18640,,,,0,False,,Pharmacy,1377210,PP415100L,,,,,,,,0,1061242,,,Pharmacy,,,,25,Pennsylvania,Out of Business,7585,18640
1525,,,,"KING OF PRUSSIA, WY 19406",State Board of Pharmacy,King of Prussia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,djackson@bioscrip.com,"BIOSCRIP INFUSIONS SERVICES, LLC","625 CLARK AVENUE, SUITE 16   KING OF PRUSSIA, WY 19406",,,,0,False,,Pharmacy,372011,PP481324,,,,,,,,0,2072306,6109181642,,Pharmacy,,,,26,Pennsylvania,Out of Business,7585,19406
1526,,,,NATRONA HTS PA  15065,State Board of Pharmacy,NATRONA HTS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BIRDVILLE PHARMACY,2114 FREEPORT ROAD   NATRONA HTS PA  15065,,,,0,False,,Pharmacy,1347469,PP410194L,,,,,,,,0,1056783,,,Pharmacy,,,,27,Pennsylvania,Out of Business,7585,15065
1527,,,,WEST CHESTER PA  19380,State Board of Pharmacy,WEST CHESTER,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Chester,,,,,BIRMINGHAM PHARMACY,RT 202 BRINTONS BRIDGE   WEST CHESTER PA  19380,,,,0,False,,Pharmacy,1345106,PP410196L,,,,,,,,0,1056784,,,Pharmacy,,,,28,Pennsylvania,Out of Business,7585,19380
1528,,,,"PHILADELPHIA, WV 19145",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BJ'S PHARMACY #162,"2300 A REAR OREGON AVENUE   PHILADELPHIA, WV 19145",,,,0,False,,Pharmacy,2249875,PP481507,,,,,,,,0,2187746,,,Pharmacy,,,,29,Pennsylvania,Out of Business,7585,19145
1529,,,,"FAIRLESS HILLS, WV 19030",State Board of Pharmacy,Fairless Hills,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,BJ'S PHARMACY #52,"COURT AT OXFORD VALLEY 350 COMMERCE BOULEVARD  FAIRLESS HILLS, WV 19030",,,,0,False,,Pharmacy,2084355,PP481480,,,,,,,,0,2175745,,,Pharmacy,,,,30,Pennsylvania,Out of Business,7585,19030
1530,,,,"SPRINGFIELD, WV 19064",State Board of Pharmacy,Springfield,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,BJ'S PHARMACY #56,"1260 WOODLAND AVENUE   SPRINGFIELD, WV 19064",,,,0,False,,Pharmacy,1999662,PP481475,,,,,,,,0,2169903,,,Pharmacy,,,,31,Pennsylvania,Out of Business,7585,19064
1531,,,,PHILADELPHIA PA  19125,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BLACKS DRUG STORE,200 EAST GIRARD AVENUE   PHILADELPHIA PA  19125,,,,0,False,,Pharmacy,1351674,PP410200L,,,,,,,,0,1056788,,,Pharmacy,,,,32,Pennsylvania,Out of Business,7585,19125
1532,,,,CORNWELLS HTS PA  19020,State Board of Pharmacy,CORNWELLS HTS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,BLACKS PHARMACY,4568 NEWPORTVILLE ROAD   CORNWELLS HTS PA  19020,,,,0,False,,Pharmacy,1352446,PP410199L,,,,,,,,0,1056787,,,Pharmacy,,,,33,Pennsylvania,Out of Business,7585,19020
1533,,,,ALTOONA PA  16602,State Board of Pharmacy,ALTOONA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,,BLAIR COUNTY PHARMACY,301 PLEASANT VLY BLVD   ALTOONA PA  16602,,,,0,False,,Pharmacy,1335695,HP416570L,,,,,,,,0,497530,,,Pharmacy,,,,34,Pennsylvania,Out of Business,7585,16602
1534,,,,BRIDGEVILLE PA  15017,State Board of Pharmacy,BRIDGEVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BLAIR PHARMACY INC,444 WASHINGTON AVENUE   BRIDGEVILLE PA  15017,,,,0,False,,Pharmacy,1376700,PP410158L,,,,,,,,0,1056756,,,Pharmacy,,,,35,Pennsylvania,Out of Business,7585,15017
1535,,,,PHILADELPHIA PA  19142,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BLISS DRUG STORE,6404 WOODLAND AVENUE   PHILADELPHIA PA  19142,,,,0,False,,Pharmacy,1359216,PP413069L,,,,,,,,0,1059321,,,Pharmacy,,,,36,Pennsylvania,Out of Business,7585,19142
1536,,,,"BLUE BELL, PA 19422",State Board of Pharmacy,BLUE BELL,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,BLUE BELL PHARMACY INC,"1324 DEKALB PIKE   BLUE BELL, PA 19422",,,,0,False,,Pharmacy,1348771,PP410210L,,,,,,,,0,1056792,,,Pharmacy,,,,37,Pennsylvania,Out of Business,7585,19422
1537,,,,"BLUE BELL, WV 19422",State Board of Pharmacy,Blue Bell,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,BLUE BELL VILLAGE PHARMACY,"734-B DEKALB PIKE   BLUE BELL, WV 19422",,,,0,False,,Pharmacy,1768530,PP481448,,,,,,,,0,2151198,,,Pharmacy,,,,38,Pennsylvania,Out of Business,7585,19422
1538,,,,PHILADELPHIA PA  19114,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BLUE GRASS PHARMACY,2433 WELSH ROAD   PHILADELPHIA PA  19114,,,,0,False,,Pharmacy,1344496,PP410211L,,,,,,,,0,1056793,,,Pharmacy,,,,39,Pennsylvania,Out of Business,7585,19114
1539,,,,"PALMERTON, WV 18071",State Board of Pharmacy,PALMERTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Carbon,,,,,BLUE MOUNTAIN HOSPITAL,"135 LAFAYETTE AVENUE   PALMERTON, WV 18071",,,,0,False,,Pharmacy,1358770,HP418281L,,,,,,,,0,497831,,,Pharmacy,,,,40,Pennsylvania,Out of Business,7585,18071
1540,,,,UNIONTOWN PA  15401,State Board of Pharmacy,UNIONTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Fayette,,,,,BLUMENSCHEIN PHARMACY,7 PITTSBURGH STREET   UNIONTOWN PA  15401,,,,0,False,,Pharmacy,1354492,PP410213L,,,,,,,,0,1056795,,,Pharmacy,,,,41,Pennsylvania,Out of Business,7585,15401
1541,,,,MUNHALL PA  15120,State Board of Pharmacy,MUNHALL,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BOB ABER PHARMACY,4123 MAIN STREET   MUNHALL PA  15120,,,,0,False,,Pharmacy,1394988,PP410012L,,,,,,,,0,1056621,,,Pharmacy,,,,42,Pennsylvania,Out of Business,7585,15120
1542,,,,W MIDDLESEX PA  16159,State Board of Pharmacy,W MIDDLESEX,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Mercer,,,,,BOBS PHARMACY,3153 MAIN STREET   W MIDDLESEX PA  16159,,,,0,False,,Pharmacy,1348811,PP410962L,,,,,,,,0,1057476,,,Pharmacy,,,,43,Pennsylvania,Out of Business,7585,16159
1543,,,,"BETHLEHEM, PA 18018",State Board of Pharmacy,BETHLEHEM,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lehigh,,,,,BOERSTLERS PHARMACY,"39 EAST ELIZAABETH AVE   BETHLEHEM, PA 18018",,,,0,False,,Pharmacy,1342401,PP410216L,,,,,,,,0,1056797,,,Pharmacy,,,,44,Pennsylvania,Out of Business,7585,18018
1544,,,,PHILADELPHIA PA  19125,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BOLTZ PHARMACY,GIRARD SUSQUEHANNA AVES   PHILADELPHIA PA  19125,,,,0,False,,Pharmacy,1344528,PP410220L,,,,,,,,0,1056800,,,Pharmacy,,,,45,Pennsylvania,Out of Business,7585,19125
1545,,,,HATBORO PA  19040,State Board of Pharmacy,HATBORO,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,BONNETT LANE PHARMACY,YORK & MILL ROADS   HATBORO PA  19040,,,,0,False,,Pharmacy,1345129,PP410224L,,,,,,,,0,1056802,,,Pharmacy,,,,46,Pennsylvania,Out of Business,7585,19040
1546,,,,PHILADELPHIA PA  19141,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BOOKBINDER PHARMACY,15TH STREET & STENTON   PHILADELPHIA PA  19141,,,,0,False,,Pharmacy,1354502,PP410427L,,,,,,,,0,1056963,,,Pharmacy,,,,47,Pennsylvania,Out of Business,7585,19141
1547,,,,EASTON PA  18042,State Board of Pharmacy,EASTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,,BORO PHARMACY,1648 WASHINGTON STREET   EASTON PA  18042,,,,0,False,,Pharmacy,1356516,PP411409L,,,,,,,,0,1057785,,,Pharmacy,,,,48,Pennsylvania,Out of Business,7585,18042
1548,,,,ERIE PA  16501,State Board of Pharmacy,ERIE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Erie,,,,,BOSTON PHARMACY,718 STATE STREET   ERIE PA  16501,,,,0,False,,Pharmacy,1361474,PP413347L,,,,,,,,0,1059542,,,Pharmacy,,,,49,Pennsylvania,Out of Business,7585,16501
1549,,,,DRAVOSBURG PA  15034,State Board of Pharmacy,DRAVOSBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BOWEN PHARMACY,RICHLAND & FOURTH STREET   DRAVOSBURG PA  15034,,,,0,False,,Pharmacy,1342144,PP410233L,,,,,,,,0,1056808,,,Pharmacy,,,,50,Pennsylvania,Out of Business,7585,15034
1550,,,,HOLLAND PA  18966,State Board of Pharmacy,HOLLAND,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,BOWENS PHARMACY INC,HOLLAND & BUCK ROADS   HOLLAND PA  18966,,,,0,False,,Pharmacy,1345130,PP410234L,,,,,,,,0,1056809,,,Pharmacy,,,,1,Pennsylvania,Out of Business,7585,18966
1551,,,,WELLSBORO PA  16901,State Board of Pharmacy,WELLSBORO,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Tioga,,,,,BOWERS PHARMACY INC,64 MAIN STREET   WELLSBORO PA  16901,,,,0,False,,Pharmacy,1346685,PP410235L,,,,,,,,0,1056810,,,Pharmacy,,,,2,Pennsylvania,Out of Business,7585,16901
1552,,,,PHILADELPHIA PA  19145,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BOWMAN PHARMACY,2223 SNYDER AVENUE   PHILADELPHIA PA  19145,,,,0,False,,Pharmacy,1344153,PP411942L,,,,,,,,0,1058246,,,Pharmacy,,,,3,Pennsylvania,Out of Business,7585,19145
1553,,,,WASHINGTON PA  15301,State Board of Pharmacy,WASHINGTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Washington,,,,,BOYDS PHARMACY,378 W CHESTNUT ST   WASHINGTON PA  15301,,,,0,False,,Pharmacy,1355081,PP413620L,,,,,,,,0,1059801,,,Pharmacy,,,,4,Pennsylvania,Out of Business,7585,15301
1554,,,,WAYNESBURG PA  15370,State Board of Pharmacy,WAYNESBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Greene,,,,,BOYDS PHARMACY,4 CENTRAL PLAZA   WAYNESBURG PA  15370,,,,0,False,,Pharmacy,1354382,PP411160L,,,,,,,,0,1057628,,,Pharmacy,,,,5,Pennsylvania,Out of Business,7585,15370
1555,,,,FRACKVILLE PA  17931,State Board of Pharmacy,FRACKVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Schuylkill,,,,,BRACEY PHARMACY,38 SOUTH LEHIGH AVENUE PO BOX 429  FRACKVILLE PA  17931,,,,0,False,,Pharmacy,1376606,PP415081L,,,,,,,,0,1061223,,,Pharmacy,,,,6,Pennsylvania,Out of Business,7585,17931
1556,,,,BRADDOCK PA  15104,State Board of Pharmacy,BRADDOCK,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BRADDOCK APOTHECARY,400 HOLLAND AVENUE   BRADDOCK PA  15104,,,,0,False,,Pharmacy,1365029,PP415384L,,,,,,,,0,1061518,,,Pharmacy,,,,7,Pennsylvania,Out of Business,7585,15104
1557,,,,NATRONA-HTS PA  15065,State Board of Pharmacy,NATRONA-HTS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,BRADENBERG PHARMACY,1300 ALABAMA AVENUE   NATRONA-HTS PA  15065,,,,0,False,,Pharmacy,1344478,PP410239L,,,,,,,,0,1056814,,,Pharmacy,,,,8,Pennsylvania,Out of Business,7585,15065
1558,,,,"BRADFORD, PA 16701",State Board of Pharmacy,BRADFORD,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,McKean,,,,,BRADFORD PHARMACY,"55 MAIN STREET   BRADFORD, PA 16701",,,,0,False,,Pharmacy,1354339,PP413546L,,,,,,,,0,1059731,,,Pharmacy,,,,9,Pennsylvania,Out of Business,7585,16701
